snapshot_date,sku,product_name,category,warehouse,current_stock_kg,avg_daily_sales,days_no_movement,last_sale_date,lead_time_days,safety_stock,reorder_point,ideal_stock,needs_reorder,unit_cost_inr,total_value_inr,monthly_holding_cost,aging_bucket,is_dead_stock,health_score,supplier
2025-12-01,P003,Tirupati Sunflower Oil 1L,Edible Oil,Ahmedabad Plant,796.9,38.19,13,2025-11-18,5,458,649,909,0,148.35,118220.11,2127.96,0-30 days,0,89.1,Shakti Packaging Industries
2025-12-01,P004,Industrial Castor Oil 50L,Industrial Oil,Ahmedabad Plant,205.24,5.17,15,2025-11-16,10,88,140,175,0,4738.0,972427.12,17503.69,0-30 days,0,93.0,Industrial Chemicals Feedstock Co
2025-12-01,P005,De-Oiled Cake 25Kg,ByProduct,Ahmedabad Plant,86.64,3.01,2,2025-11-29,7,42,63,79,0,609.5,52807.08,950.53,0-30 days,0,98.0,Rajkot Agro Milling Associates
2025-12-01,P006,Tirupati Rice Bran Oil 1L,Edible Oil,Ahmedabad Plant,974.79,36.27,7,2025-11-24,5,435,616,862,0,136.85,133400.01,2401.2,0-30 days,0,92.0,Healthy Bran Oils Pvt Ltd
2025-12-01,P001,Tirupati Cottonseed Oil 1L,Edible Oil,Rajkot Warehouse,2116.09,78.68,17,2025-11-14,5,1180,1573,2202,0,128.8,272552.39,4905.94,0-30 days,0,89.3,Gujarat Agro Seeds Pvt Ltd
2025-12-01,P002,Tirupati Groundnut Oil 1L,Edible Oil,Rajkot Warehouse,627.31,22.47,8,2025-11-23,6,360,495,693,0,166.75,104603.94,1882.87,0-30 days,0,94.0,Kathiawar Peanut Processors
2025-12-01,P003,Tirupati Sunflower Oil 1L,Edible Oil,Rajkot Warehouse,529.68,20.83,14,2025-11-17,5,312,416,582,0,148.35,78578.03,1414.4,0-30 days,0,97.9,Shakti Packaging Industries
2025-12-01,P004,Industrial Castor Oil 50L,Industrial Oil,Rajkot Warehouse,44.68,1.0,22,2025-11-09,10,20,30,38,0,4738.0,211693.84,3810.49,0-30 days,0,85.0,Industrial Chemicals Feedstock Co
2025-12-01,P005,De-Oiled Cake 25Kg,ByProduct,Rajkot Warehouse,281.05,4.17,141,2025-07-13,7,71,100,125,0,609.5,171299.98,3083.4,121-180 days,1,17.2,Rajkot Agro Milling Associates
2025-12-01,P006,Tirupati Rice Bran Oil 1L,Edible Oil,Rajkot Warehouse,337.23,13.95,10,2025-11-21,5,209,279,391,0,136.85,46149.93,830.7,0-30 days,0,90.2,Healthy Bran Oils Pvt Ltd
2025-12-01,P001,Tirupati Cottonseed Oil 1L,Edible Oil,Mumbai Depot,1236.12,49.46,16,2025-11-15,5,643,890,1246,0,128.8,159212.26,2865.82,0-30 days,0,91.1,Gujarat Agro Seeds Pvt Ltd
2025-12-01,P002,Tirupati Groundnut Oil 1L,Edible Oil,Mumbai Depot,631.24,20.07,11,2025-11-20,6,281,401,561,0,166.75,105259.27,1894.67,0-30 days,0,93.4,Kathiawar Peanut Processors
2025-12-01,P003,Tirupati Sunflower Oil 1L,Edible Oil,Mumbai Depot,1590.96,31.24,115,2025-08-08,5,406,562,787,0,148.35,236018.92,4248.34,91-120 days,0,33.8,Shakti Packaging Industries
2025-12-01,P004,Industrial Castor Oil 50L,Industrial Oil,Mumbai Depot,37.0,1.0,24,2025-11-07,10,18,28,35,0,4738.0,175306.0,3155.51,0-30 days,0,83.2,Industrial Chemicals Feedstock Co
2025-12-01,P005,De-Oiled Cake 25Kg,ByProduct,Mumbai Depot,24.61,1.0,17,2025-11-14,7,15,22,28,0,609.5,14999.8,270.0,0-30 days,0,92.6,Rajkot Agro Milling Associates
2025-12-01,P006,Tirupati Rice Bran Oil 1L,Edible Oil,Mumbai Depot,276.54,12.28,10,2025-11-21,5,160,221,309,0,136.85,37844.5,681.2,0-30 days,0,92.6,Healthy Bran Oils Pvt Ltd
2026-01-01,P001,Tirupati Cottonseed Oil 1L,Edible Oil,Ahmedabad Plant,3191.79,166.8,13,2025-12-19,5,2002,2836,3970,0,133.84,427188.69,7689.4,0-30 days,0,88.8,Gujarat Agro Seeds Pvt Ltd
2026-01-01,P002,Tirupati Groundnut Oil 1L,Edible Oil,Ahmedabad Plant,1301.94,52.01,3,2025-12-29,6,676,988,1383,0,173.27,225587.14,4060.57,0-30 days,0,98.0,Kathiawar Peanut Processors
2026-01-01,P003,Tirupati Sunflower Oil 1L,Edible Oil,Ahmedabad Plant,923.18,37.55,2,2025-12-30,5,451,639,895,0,154.15,142308.2,2561.55,0-30 days,0,98.0,Shakti Packaging Industries
2026-01-01,P004,Industrial Castor Oil 50L,Industrial Oil,Ahmedabad Plant,213.95,5.63,7,2025-12-25,10,96,152,190,0,4923.4,1053361.43,18960.51,0-30 days,0,98.0,Industrial Chemicals Feedstock Co
2026-01-01,P005,De-Oiled Cake 25Kg,ByProduct,Ahmedabad Plant,70.44,2.45,2,2025-12-30,7,34,51,64,0,633.35,44613.17,803.04,0-30 days,0,98.0,Rajkot Agro Milling Associates
2026-01-01,P006,Tirupati Rice Bran Oil 1L,Edible Oil,Ahmedabad Plant,899.93,37.07,13,2025-12-19,5,445,630,882,0,142.2,127970.05,2303.46,0-30 days,0,98.0,Healthy Bran Oils Pvt Ltd
2026-01-01,P001,Tirupati Cottonseed Oil 1L,Edible Oil,Rajkot Warehouse,1855.04,77.84,3,2025-12-29,5,1168,1557,2180,0,133.84,248278.55,4469.01,0-30 days,0,96.5,Gujarat Agro Seeds Pvt Ltd
2026-01-01,P002,Tirupati Groundnut Oil 1L,Edible Oil,Rajkot Warehouse,696.18,20.8,16,2025-12-16,6,333,458,641,0,173.27,120627.11,2171.29,0-30 days,0,93.2,Kathiawar Peanut Processors
2026-01-01,P003,Tirupati Sunflower Oil 1L,Edible Oil,Rajkot Warehouse,637.38,20.48,17,2025-12-15,5,307,409,573,0,154.15,98252.13,1768.54,0-30 days,0,94.0,Shakti Packaging Industries
2026-01-01,P004,Industrial Castor Oil 50L,Industrial Oil,Rajkot Warehouse,38.11,1.06,16,2025-12-16,10,21,32,40,0,4923.4,187630.77,3377.35,0-30 days,0,87.1,Industrial Chemicals Feedstock Co
2026-01-01,P005,De-Oiled Cake 25Kg,ByProduct,Rajkot Warehouse,196.05,3.39,148,2025-08-06,7,58,82,102,0,633.35,124168.27,2235.03,121-180 days,1,15.9,Rajkot Agro Milling Associates
2026-01-01,P006,Tirupati Rice Bran Oil 1L,Edible Oil,Rajkot Warehouse,378.76,14.26,9,2025-12-23,5,214,285,399,0,142.2,53859.67,969.47,0-30 days,0,93.2,Healthy Bran Oils Pvt Ltd
2026-01-01,P001,Tirupati Cottonseed Oil 1L,Edible Oil,Mumbai Depot,1222.01,48.93,13,2025-12-19,5,636,881,1233,0,133.84,163553.82,2943.97,0-30 days,0,94.2,Gujarat Agro Seeds Pvt Ltd
2026-01-01,P002,Tirupati Groundnut Oil 1L,Edible Oil,Mumbai Depot,545.89,18.58,15,2025-12-17,6,260,371,519,0,173.27,94586.36,1702.55,0-30 days,0,91.4,Kathiawar Peanut Processors
2026-01-01,P003,Tirupati Sunflower Oil 1L,Edible Oil,Mumbai Depot,1517.4,30.72,120,2025-09-03,5,399,553,774,0,154.15,233907.21,4210.33,91-120 days,1,9.4,Shakti Packaging Industries
2026-01-01,P004,Industrial Castor Oil 50L,Industrial Oil,Mumbai Depot,41.46,1.0,14,2025-12-18,10,18,28,35,0,4923.4,204124.16,3674.23,0-30 days,0,94.7,Industrial Chemicals Feedstock Co
2026-01-01,P005,De-Oiled Cake 25Kg,ByProduct,Mumbai Depot,32.01,1.0,5,2025-12-27,7,15,22,28,0,633.35,20273.53,364.92,0-30 days,0,98.0,Rajkot Agro Milling Associates
2026-01-01,P006,Tirupati Rice Bran Oil 1L,Edible Oil,Mumbai Depot,314.51,12.55,12,2025-12-20,5,163,226,316,0,142.2,44723.32,805.02,0-30 days,0,94.5,Healthy Bran Oils Pvt Ltd
2026-02-01,P001,Tirupati Cottonseed Oil 1L,Edible Oil,Ahmedabad Plant,2952.88,147.05,7,2026-01-25,5,1765,2500,3500,0,133.84,395213.99,7113.85,0-30 days,0,98.0,Gujarat Agro Seeds Pvt Ltd
2026-02-01,P002,Tirupati Groundnut Oil 1L,Edible Oil,Ahmedabad Plant,1131.86,48.23,3,2026-01-29,6,627,916,1282,0,173.27,196117.38,3530.11,0-30 days,0,98.0,Kathiawar Peanut Processors
2026-02-01,P003,Tirupati Sunflower Oil 1L,Edible Oil,Ahmedabad Plant,756.08,33.4,6,2026-01-26,5,401,568,795,0,154.15,116549.73,2097.9,0-30 days,0,97.7,Shakti Packaging Industries
2026-02-01,P004,Industrial Castor Oil 50L,Industrial Oil,Ahmedabad Plant,210.02,5.01,6,2026-01-26,10,85,135,169,0,4923.4,1034012.47,18612.22,0-30 days,0,98.0,Industrial Chemicals Feedstock Co
2026-02-01,P005,De-Oiled Cake 25Kg,ByProduct,Ahmedabad Plant,54.35,2.25,8,2026-01-24,7,32,48,60,0,633.35,34422.57,619.61,0-30 days,0,95.9,Rajkot Agro Milling Associates
2026-02-01,P006,Tirupati Rice Bran Oil 1L,Edible Oil,Ahmedabad Plant,791.67,34.32,6,2026-01-26,5,412,584,818,0,142.2,112575.47,2026.36,0-30 days,0,98.0,Healthy Bran Oils Pvt Ltd
2026-02-01,P001,Tirupati Cottonseed Oil 1L,Edible Oil,Rajkot Warehouse,1836.81,68.62,4,2026-01-28,5,1029,1372,1921,0,133.84,245838.65,4425.1,0-30 days,0,98.0,Gujarat Agro Seeds Pvt Ltd
2026-02-01,P002,Tirupati Groundnut Oil 1L,Edible Oil,Rajkot Warehouse,584.1,19.29,13,2026-01-19,6,309,425,595,0,173.27,101207.01,1821.73,0-30 days,0,98.0,Kathiawar Peanut Processors
2026-02-01,P003,Tirupati Sunflower Oil 1L,Edible Oil,Rajkot Warehouse,518.91,18.22,7,2026-01-25,5,273,364,510,0,154.15,79989.98,1439.82,0-30 days,0,94.7,Shakti Packaging Industries
2026-02-01,P004,Industrial Castor Oil 50L,Industrial Oil,Rajkot Warehouse,35.95,1.0,19,2026-01-13,10,20,30,38,0,4923.4,176996.23,3185.93,0-30 days,0,93.7,Industrial Chemicals Feedstock Co
2026-02-01,P005,De-Oiled Cake 25Kg,ByProduct,Rajkot Warehouse,211.98,3.12,154,2025-08-31,7,53,75,94,0,633.35,134257.53,2416.64,121-180 days,1,24.5,Rajkot Agro Milling Associates
2026-02-01,P006,Tirupati Rice Bran Oil 1L,Edible Oil,Rajkot Warehouse,405.38,13.2,16,2026-01-16,5,198,264,370,0,142.2,57645.04,1037.61,0-30 days,0,88.2,Healthy Bran Oils Pvt Ltd
2026-02-01,P001,Tirupati Cottonseed Oil 1L,Edible Oil,Mumbai Depot,972.92,43.13,2,2026-01-30,5,561,777,1088,0,133.84,130215.61,2343.88,0-30 days,0,98.0,Gujarat Agro Seeds Pvt Ltd
2026-02-01,P002,Tirupati Groundnut Oil 1L,Edible Oil,Mumbai Depot,467.18,17.23,10,2026-01-22,6,241,344,482,0,173.27,80948.28,1457.07,0-30 days,0,92.2,Kathiawar Peanut Processors
2026-02-01,P003,Tirupati Sunflower Oil 1L,Edible Oil,Mumbai Depot,1330.48,27.33,124,2025-09-30,5,355,492,689,0,154.15,205093.49,3691.68,121-180 days,1,6.8,Shakti Packaging Industries
2026-02-01,P004,Industrial Castor Oil 50L,Industrial Oil,Mumbai Depot,41.4,1.0,18,2026-01-14,10,18,28,35,0,4923.4,203828.76,3668.92,0-30 days,0,95.3,Industrial Chemicals Feedstock Co
2026-02-01,P005,De-Oiled Cake 25Kg,ByProduct,Mumbai Depot,24.07,1.0,15,2026-01-17,7,15,22,28,0,633.35,15244.73,274.41,0-30 days,0,93.9,Rajkot Agro Milling Associates
2026-02-01,P006,Tirupati Rice Bran Oil 1L,Edible Oil,Mumbai Depot,253.79,11.62,13,2026-01-19,5,151,209,293,0,142.2,36088.94,649.6,0-30 days,0,96.1,Healthy Bran Oils Pvt Ltd
