Date,Product,Sales_INR,Quantity
2025-07-30,Tirupati Sunflower Oil,450989,300
2025-07-30,Tirupati Groundnut Oil,103716,69
2025-07-30,Tirupati Soybean Oil,178871,119
2025-07-30,Tirupati Mustard Oil,338801,225
2025-07-30,Olixir Olive Oil,436098,290
2025-07-30,Olixir Sesame Oil,204756,136
2025-07-30,Castor Oil,185035,123
2025-07-30,Refined Castor Oil,175863,117
2025-07-30,De Oiled Cake,476139,317
2025-07-31,Tirupati Cottonseed Oil,782669,521
2025-07-31,Tirupati Sunflower Oil,63678,42
2025-07-31,Tirupati Groundnut Oil,485255,323
2025-07-31,Tirupati Soybean Oil,171824,114
2025-07-31,Tirupati Mustard Oil,133846,89
2025-07-31,Olixir Olive Oil,207203,138
2025-07-31,Olixir Sesame Oil,87121,58
2025-07-31,Castor Oil,392411,261
2025-07-31,Refined Castor Oil,362714,241
2025-07-31,De Oiled Cake,332427,221
2025-08-01,Tirupati Cottonseed Oil,830908,553
2025-08-01,Tirupati Sunflower Oil,203666,135
2025-08-01,Tirupati Groundnut Oil,403374,268
2025-08-01,Tirupati Soybean Oil,94809,63
2025-08-01,Tirupati Mustard Oil,197836,131
2025-08-01,Olixir Olive Oil,92183,61
2025-08-01,Olixir Sesame Oil,442175,294
2025-08-01,Castor Oil,124450,82
2025-08-01,Refined Castor Oil,386383,257
2025-08-01,De Oiled Cake,105386,70
2025-08-02,Tirupati Cottonseed Oil,869695,579
2025-08-02,Tirupati Sunflower Oil,220787,147
2025-08-02,Tirupati Groundnut Oil,359419,239
2025-08-02,Tirupati Soybean Oil,76661,51
2025-08-02,Tirupati Mustard Oil,204046,136
2025-08-02,Olixir Olive Oil,411881,274
2025-08-02,Olixir Sesame Oil,98023,65
2025-08-02,Castor Oil,57757,38
2025-08-02,Refined Castor Oil,63107,42
2025-08-02,De Oiled Cake,241776,161
2025-08-03,Tirupati Cottonseed Oil,1277440,851
2025-08-03,Tirupati Sunflower Oil,298668,199
2025-08-03,Tirupati Groundnut Oil,314062,209
2025-08-03,Tirupati Soybean Oil,442522,295
2025-08-03,Tirupati Mustard Oil,190684,127
2025-08-03,Olixir Olive Oil,145161,96
2025-08-03,Olixir Sesame Oil,251896,167
2025-08-03,Castor Oil,202601,135
2025-08-03,Refined Castor Oil,144567,96
2025-08-03,De Oiled Cake,351082,234
2025-08-04,Tirupati Cottonseed Oil,964803,643
2025-08-04,Tirupati Sunflower Oil,397329,264
2025-08-04,Tirupati Groundnut Oil,427224,284
2025-08-04,Tirupati Soybean Oil,276551,184
2025-08-04,Tirupati Mustard Oil,391746,261
2025-08-04,Olixir Olive Oil,79628,53
2025-08-04,Olixir Sesame Oil,128310,85
2025-08-04,Castor Oil,216520,144
2025-08-04,Refined Castor Oil,181456,120
2025-08-04,De Oiled Cake,495386,330
2025-08-05,Tirupati Cottonseed Oil,1689926,1126
2025-08-05,Tirupati Sunflower Oil,61468,40
2025-08-05,Tirupati Groundnut Oil,484268,322
2025-08-05,Tirupati Soybean Oil,156739,104
2025-08-05,Tirupati Mustard Oil,54011,36
2025-08-05,Olixir Olive Oil,400251,266
2025-08-05,Olixir Sesame Oil,494221,329
2025-08-05,Castor Oil,385589,257
2025-08-05,Refined Castor Oil,57891,38
2025-08-05,De Oiled Cake,449947,299
2025-08-06,Tirupati Cottonseed Oil,1533073,1022
2025-08-06,Tirupati Sunflower Oil,341165,227
2025-08-06,Tirupati Groundnut Oil,170481,113
2025-08-06,Tirupati Soybean Oil,329971,219
2025-08-06,Tirupati Mustard Oil,299700,199
2025-08-06,Olixir Olive Oil,222124,148
2025-08-06,Olixir Sesame Oil,474634,316
2025-08-06,Castor Oil,241834,161
2025-08-06,Refined Castor Oil,330401,220
2025-08-06,De Oiled Cake,148302,98
2025-08-07,Tirupati Cottonseed Oil,763065,508
2025-08-07,Tirupati Sunflower Oil,132240,88
2025-08-07,Tirupati Groundnut Oil,98175,65
2025-08-07,Tirupati Soybean Oil,279284,186
2025-08-07,Tirupati Mustard Oil,478996,319
2025-08-07,Olixir Olive Oil,149051,99
2025-08-07,Olixir Sesame Oil,203652,135
2025-08-07,Castor Oil,323447,215
2025-08-07,Refined Castor Oil,51376,34
2025-08-07,De Oiled Cake,371170,247
2025-08-08,Tirupati Cottonseed Oil,366078,244
2025-08-08,Tirupati Sunflower Oil,212705,141
2025-08-08,Tirupati Groundnut Oil,88282,58
2025-08-08,Tirupati Soybean Oil,201391,134
2025-08-08,Tirupati Mustard Oil,352161,234
2025-08-08,Olixir Olive Oil,173708,115
2025-08-08,Olixir Sesame Oil,339823,226
2025-08-08,Castor Oil,463337,308
2025-08-08,Refined Castor Oil,469974,313
2025-08-08,De Oiled Cake,408580,272
2025-08-09,Tirupati Cottonseed Oil,564448,376
2025-08-09,Tirupati Sunflower Oil,207430,138
2025-08-09,Tirupati Groundnut Oil,324815,216
2025-08-09,Tirupati Soybean Oil,398429,265
2025-08-09,Tirupati Mustard Oil,190800,127
2025-08-09,Olixir Olive Oil,405498,270
2025-08-09,Olixir Sesame Oil,497485,331
2025-08-09,Castor Oil,182654,121
2025-08-09,Refined Castor Oil,499285,332
2025-08-09,De Oiled Cake,118667,79
2025-08-10,Tirupati Cottonseed Oil,409994,273
2025-08-10,Tirupati Sunflower Oil,342242,228
2025-08-10,Tirupati Groundnut Oil,84557,56
2025-08-10,Tirupati Soybean Oil,344292,229
2025-08-10,Tirupati Mustard Oil,477625,318
2025-08-10,Olixir Olive Oil,118610,79
2025-08-10,Olixir Sesame Oil,415096,276
2025-08-10,Castor Oil,188996,125
2025-08-10,Refined Castor Oil,341400,227
2025-08-10,De Oiled Cake,282519,188
2025-08-11,Tirupati Cottonseed Oil,240140,160
2025-08-11,Tirupati Sunflower Oil,77135,51
2025-08-11,Tirupati Groundnut Oil,494235,329
2025-08-11,Tirupati Soybean Oil,55220,36
2025-08-11,Tirupati Mustard Oil,102608,68
2025-08-11,Olixir Olive Oil,432709,288
2025-08-11,Olixir Sesame Oil,89408,59
2025-08-11,Castor Oil,84791,56
2025-08-11,Refined Castor Oil,265884,177
2025-08-11,De Oiled Cake,66346,44
2025-08-12,Tirupati Cottonseed Oil,1437711,958
2025-08-12,Tirupati Sunflower Oil,483025,322
2025-08-12,Tirupati Groundnut Oil,72830,48
2025-08-12,Tirupati Soybean Oil,482138,321
2025-08-12,Tirupati Mustard Oil,463892,309
2025-08-12,Olixir Olive Oil,175785,117
2025-08-12,Olixir Sesame Oil,364713,243
2025-08-12,Castor Oil,102620,68
2025-08-12,Refined Castor Oil,308488,205
2025-08-12,De Oiled Cake,149626,99
2025-08-13,Tirupati Cottonseed Oil,1216242,810
2025-08-13,Tirupati Sunflower Oil,342261,228
2025-08-13,Tirupati Groundnut Oil,441217,294
2025-08-13,Tirupati Soybean Oil,258294,172
2025-08-13,Tirupati Mustard Oil,455604,303
2025-08-13,Olixir Olive Oil,297835,198
2025-08-13,Olixir Sesame Oil,277187,184
2025-08-13,Castor Oil,120874,80
2025-08-13,Refined Castor Oil,63600,42
2025-08-13,De Oiled Cake,58842,39
2025-08-14,Tirupati Cottonseed Oil,1453500,969
2025-08-14,Tirupati Sunflower Oil,429707,286
2025-08-14,Tirupati Groundnut Oil,327763,218
2025-08-14,Tirupati Soybean Oil,96132,64
2025-08-14,Tirupati Mustard Oil,201650,134
2025-08-14,Olixir Olive Oil,199608,133
2025-08-14,Olixir Sesame Oil,56189,37
2025-08-14,Castor Oil,353890,235
2025-08-14,Refined Castor Oil,101338,67
2025-08-14,De Oiled Cake,272492,181
2025-08-15,Tirupati Cottonseed Oil,782868,521
2025-08-15,Tirupati Sunflower Oil,296107,197
2025-08-15,Tirupati Groundnut Oil,470663,313
2025-08-15,Tirupati Soybean Oil,403549,269
2025-08-15,Tirupati Mustard Oil,420075,280
2025-08-15,Olixir Olive Oil,98618,65
2025-08-15,Olixir Sesame Oil,171911,114
2025-08-15,Castor Oil,488852,325
2025-08-15,Refined Castor Oil,423399,282
2025-08-15,De Oiled Cake,372708,248
2025-08-16,Tirupati Cottonseed Oil,1776521,1184
2025-08-16,Tirupati Sunflower Oil,310527,207
2025-08-16,Tirupati Groundnut Oil,322565,215
2025-08-16,Tirupati Soybean Oil,372968,248
2025-08-16,Tirupati Mustard Oil,153916,102
2025-08-16,Olixir Olive Oil,454382,302
2025-08-16,Olixir Sesame Oil,352515,235
2025-08-16,Castor Oil,113584,75
2025-08-16,Refined Castor Oil,204249,136
2025-08-16,De Oiled Cake,308419,205
2025-08-17,Tirupati Cottonseed Oil,327349,218
2025-08-17,Tirupati Sunflower Oil,405168,270
2025-08-17,Tirupati Groundnut Oil,211551,141
2025-08-17,Tirupati Soybean Oil,402740,268
2025-08-17,Tirupati Mustard Oil,351368,234
2025-08-17,Olixir Olive Oil,197817,131
2025-08-17,Olixir Sesame Oil,253780,169
2025-08-17,Castor Oil,292785,195
2025-08-17,Refined Castor Oil,192454,128
2025-08-17,De Oiled Cake,371977,247
2025-08-18,Tirupati Cottonseed Oil,1542203,1028
2025-08-18,Tirupati Sunflower Oil,166176,110
2025-08-18,Tirupati Groundnut Oil,320892,213
2025-08-18,Tirupati Soybean Oil,356670,237
2025-08-18,Tirupati Mustard Oil,286511,191
2025-08-18,Olixir Olive Oil,481445,320
2025-08-18,Olixir Sesame Oil,368035,245
2025-08-18,Castor Oil,494171,329
2025-08-18,Refined Castor Oil,179503,119
2025-08-18,De Oiled Cake,123711,82
2025-08-19,Tirupati Cottonseed Oil,932264,621
2025-08-19,Tirupati Sunflower Oil,306834,204
2025-08-19,Tirupati Groundnut Oil,307341,204
2025-08-19,Tirupati Soybean Oil,178469,118
2025-08-19,Tirupati Mustard Oil,164317,109
2025-08-19,Olixir Olive Oil,391543,261
2025-08-19,Olixir Sesame Oil,126075,84
2025-08-19,Castor Oil,399677,266
2025-08-19,Refined Castor Oil,82816,55
2025-08-19,De Oiled Cake,212639,141
2025-08-20,Tirupati Cottonseed Oil,895398,596
2025-08-20,Tirupati Sunflower Oil,92040,61
2025-08-20,Tirupati Groundnut Oil,325281,216
2025-08-20,Tirupati Soybean Oil,234575,156
2025-08-20,Tirupati Mustard Oil,138728,92
2025-08-20,Olixir Olive Oil,337114,224
2025-08-20,Olixir Sesame Oil,236450,157
2025-08-20,Castor Oil,411695,274
2025-08-20,Refined Castor Oil,450765,300
2025-08-20,De Oiled Cake,493105,328
2025-08-21,Tirupati Cottonseed Oil,1080749,720
2025-08-21,Tirupati Sunflower Oil,253289,168
2025-08-21,Tirupati Groundnut Oil,106280,70
2025-08-21,Tirupati Soybean Oil,223826,149
2025-08-21,Tirupati Mustard Oil,388830,259
2025-08-21,Olixir Olive Oil,92348,61
2025-08-21,Olixir Sesame Oil,463529,309
2025-08-21,Castor Oil,424798,283
2025-08-21,Refined Castor Oil,496811,331
2025-08-21,De Oiled Cake,341189,227
2025-08-22,Tirupati Cottonseed Oil,1712552,1141
2025-08-22,Tirupati Sunflower Oil,124694,83
2025-08-22,Tirupati Groundnut Oil,178836,119
2025-08-22,Tirupati Soybean Oil,54389,36
2025-08-22,Tirupati Mustard Oil,227289,151
2025-08-22,Olixir Olive Oil,382886,255
2025-08-22,Olixir Sesame Oil,368191,245
2025-08-22,Castor Oil,284336,189
2025-08-22,Refined Castor Oil,416753,277
2025-08-22,De Oiled Cake,196177,130
2025-08-23,Tirupati Cottonseed Oil,1616991,1077
2025-08-23,Tirupati Sunflower Oil,386814,257
2025-08-23,Tirupati Groundnut Oil,333888,222
2025-08-23,Tirupati Soybean Oil,374179,249
2025-08-23,Tirupati Mustard Oil,147947,98
2025-08-23,Olixir Olive Oil,314302,209
2025-08-23,Olixir Sesame Oil,51402,34
2025-08-23,Castor Oil,475862,317
2025-08-23,Refined Castor Oil,497106,331
2025-08-23,De Oiled Cake,219690,146
2025-08-24,Tirupati Cottonseed Oil,1390589,927
2025-08-24,Tirupati Sunflower Oil,198533,132
2025-08-24,Tirupati Groundnut Oil,348120,232
2025-08-24,Tirupati Soybean Oil,196518,131
2025-08-24,Tirupati Mustard Oil,446315,297
2025-08-24,Olixir Olive Oil,203801,135
2025-08-24,Olixir Sesame Oil,138230,92
2025-08-24,Castor Oil,244633,163
2025-08-24,Refined Castor Oil,76265,50
2025-08-24,De Oiled Cake,57992,38
2025-08-25,Tirupati Cottonseed Oil,729339,486
2025-08-25,Tirupati Sunflower Oil,446212,297
2025-08-25,Tirupati Groundnut Oil,349315,232
2025-08-25,Tirupati Soybean Oil,317576,211
2025-08-25,Tirupati Mustard Oil,381127,254
2025-08-25,Olixir Olive Oil,89864,59
2025-08-25,Olixir Sesame Oil,155537,103
2025-08-25,Castor Oil,412166,274
2025-08-25,Refined Castor Oil,60879,40
2025-08-25,De Oiled Cake,269475,179
2025-08-26,Tirupati Cottonseed Oil,193011,128
2025-08-26,Tirupati Sunflower Oil,194093,129
2025-08-26,Tirupati Groundnut Oil,173505,115
2025-08-26,Tirupati Soybean Oil,118488,78
2025-08-26,Tirupati Mustard Oil,338531,225
2025-08-26,Olixir Olive Oil,324702,216
2025-08-26,Olixir Sesame Oil,105551,70
2025-08-26,Castor Oil,324423,216
2025-08-26,Refined Castor Oil,100048,66
2025-08-26,De Oiled Cake,286557,191
2025-08-27,Tirupati Cottonseed Oil,322006,214
2025-08-27,Tirupati Sunflower Oil,499736,333
2025-08-27,Tirupati Groundnut Oil,415123,276
2025-08-27,Tirupati Soybean Oil,100022,66
2025-08-27,Tirupati Mustard Oil,485117,323
2025-08-27,Olixir Olive Oil,273135,182
2025-08-27,Olixir Sesame Oil,257078,171
2025-08-27,Castor Oil,279229,186
2025-08-27,Refined Castor Oil,397696,265
2025-08-27,De Oiled Cake,207898,138
2025-08-28,Tirupati Cottonseed Oil,717933,478
2025-08-28,Tirupati Sunflower Oil,152381,101
2025-08-28,Tirupati Groundnut Oil,326011,217
2025-08-28,Tirupati Soybean Oil,372715,248
2025-08-28,Tirupati Mustard Oil,324937,216
2025-08-28,Olixir Olive Oil,249245,166
2025-08-28,Olixir Sesame Oil,177739,118
2025-08-28,Castor Oil,316082,210
2025-08-28,Refined Castor Oil,119697,79
2025-08-28,De Oiled Cake,301273,200
2025-08-29,Tirupati Cottonseed Oil,1161411,774
2025-08-29,Tirupati Sunflower Oil,79807,53
2025-08-29,Tirupati Groundnut Oil,387088,258
2025-08-29,Tirupati Soybean Oil,92392,61
2025-08-29,Tirupati Mustard Oil,95958,63
2025-08-29,Olixir Olive Oil,469408,312
2025-08-29,Olixir Sesame Oil,353238,235
2025-08-29,Castor Oil,311743,207
2025-08-29,Refined Castor Oil,457756,305
2025-08-29,De Oiled Cake,110386,73
2025-08-30,Tirupati Cottonseed Oil,1804670,1203
2025-08-30,Tirupati Sunflower Oil,85566,57
2025-08-30,Tirupati Groundnut Oil,156509,104
2025-08-30,Tirupati Soybean Oil,60969,40
2025-08-30,Tirupati Mustard Oil,268887,179
2025-08-30,Olixir Olive Oil,97022,64
2025-08-30,Olixir Sesame Oil,431590,287
2025-08-30,Castor Oil,393050,262
2025-08-30,Refined Castor Oil,274760,183
2025-08-30,De Oiled Cake,55852,37
2025-08-31,Tirupati Cottonseed Oil,447243,298
2025-08-31,Tirupati Sunflower Oil,275900,183
2025-08-31,Tirupati Groundnut Oil,125830,83
2025-08-31,Tirupati Soybean Oil,404398,269
2025-08-31,Tirupati Mustard Oil,230614,153
2025-08-31,Olixir Olive Oil,187060,124
2025-08-31,Olixir Sesame Oil,383280,255
2025-08-31,Castor Oil,220676,147
2025-08-31,Refined Castor Oil,305681,203
2025-08-31,De Oiled Cake,240543,160
2025-09-01,Tirupati Cottonseed Oil,252735,168
2025-09-01,Tirupati Sunflower Oil,294779,196
2025-09-01,Tirupati Groundnut Oil,76189,50
2025-09-01,Tirupati Soybean Oil,126792,84
2025-09-01,Tirupati Mustard Oil,414797,276
2025-09-01,Olixir Olive Oil,374542,249
2025-09-01,Olixir Sesame Oil,209430,139
2025-09-01,Castor Oil,400155,266
2025-09-01,Refined Castor Oil,422468,281
2025-09-01,De Oiled Cake,162559,108
2025-09-02,Tirupati Cottonseed Oil,434661,289
2025-09-02,Tirupati Sunflower Oil,320067,213
2025-09-02,Tirupati Groundnut Oil,137386,91
2025-09-02,Tirupati Soybean Oil,100246,66
2025-09-02,Tirupati Mustard Oil,417190,278
2025-09-02,Olixir Olive Oil,436319,290
2025-09-02,Olixir Sesame Oil,268938,179
2025-09-02,Castor Oil,376013,250
2025-09-02,Refined Castor Oil,90777,60
2025-09-02,De Oiled Cake,376767,251
2025-09-03,Tirupati Cottonseed Oil,507868,338
2025-09-03,Tirupati Sunflower Oil,399736,266
2025-09-03,Tirupati Groundnut Oil,223310,148
2025-09-03,Tirupati Soybean Oil,416814,277
2025-09-03,Tirupati Mustard Oil,325531,217
2025-09-03,Olixir Olive Oil,455253,303
2025-09-03,Olixir Sesame Oil,120739,80
2025-09-03,Castor Oil,89271,59
2025-09-03,Refined Castor Oil,383478,255
2025-09-03,De Oiled Cake,105247,70
2025-09-04,Tirupati Cottonseed Oil,424658,283
2025-09-04,Tirupati Sunflower Oil,295058,196
2025-09-04,Tirupati Groundnut Oil,287972,191
2025-09-04,Tirupati Soybean Oil,217551,145
2025-09-04,Tirupati Mustard Oil,181153,120
2025-09-04,Olixir Olive Oil,74458,49
2025-09-04,Olixir Sesame Oil,337974,225
2025-09-04,Castor Oil,369814,246
2025-09-04,Refined Castor Oil,160297,106
2025-09-04,De Oiled Cake,185804,123
2025-09-05,Tirupati Cottonseed Oil,443022,295
2025-09-05,Tirupati Sunflower Oil,144142,96
2025-09-05,Tirupati Groundnut Oil,395004,263
2025-09-05,Tirupati Soybean Oil,152538,101
2025-09-05,Tirupati Mustard Oil,59448,39
2025-09-05,Olixir Olive Oil,335398,223
2025-09-05,Olixir Sesame Oil,259912,173
2025-09-05,Castor Oil,176233,117
2025-09-05,Refined Castor Oil,352099,234
2025-09-05,De Oiled Cake,409353,272
2025-09-06,Tirupati Cottonseed Oil,739167,492
2025-09-06,Tirupati Sunflower Oil,291280,194
2025-09-06,Tirupati Groundnut Oil,215768,143
2025-09-06,Tirupati Soybean Oil,386734,257
2025-09-06,Tirupati Mustard Oil,158516,105
2025-09-06,Olixir Olive Oil,370165,246
2025-09-06,Olixir Sesame Oil,269006,179
2025-09-06,Castor Oil,90504,60
2025-09-06,Refined Castor Oil,333032,222
2025-09-06,De Oiled Cake,328310,218
2025-09-07,Tirupati Cottonseed Oil,997584,665
2025-09-07,Tirupati Sunflower Oil,227710,151
2025-09-07,Tirupati Groundnut Oil,345967,230
2025-09-07,Tirupati Soybean Oil,87903,58
2025-09-07,Tirupati Mustard Oil,235163,156
2025-09-07,Olixir Olive Oil,308090,205
2025-09-07,Olixir Sesame Oil,102030,68
2025-09-07,Castor Oil,229388,152
2025-09-07,Refined Castor Oil,443802,295
2025-09-07,De Oiled Cake,239849,159
2025-09-08,Tirupati Cottonseed Oil,722188,481
2025-09-08,Tirupati Sunflower Oil,449856,299
2025-09-08,Tirupati Groundnut Oil,364891,243
2025-09-08,Tirupati Soybean Oil,156810,104
2025-09-08,Tirupati Mustard Oil,253551,169
2025-09-08,Olixir Olive Oil,163067,108
2025-09-08,Olixir Sesame Oil,298935,199
2025-09-08,Castor Oil,95152,63
2025-09-08,Refined Castor Oil,264036,176
2025-09-08,De Oiled Cake,484260,322
2025-09-09,Tirupati Cottonseed Oil,951185,634
2025-09-09,Tirupati Sunflower Oil,263979,175
2025-09-09,Tirupati Groundnut Oil,246602,164
2025-09-09,Tirupati Soybean Oil,93958,62
2025-09-09,Tirupati Mustard Oil,68072,45
2025-09-09,Olixir Olive Oil,321740,214
2025-09-09,Olixir Sesame Oil,311041,207
2025-09-09,Castor Oil,347353,231
2025-09-09,Refined Castor Oil,431754,287
2025-09-09,De Oiled Cake,499158,332
2025-09-10,Tirupati Cottonseed Oil,1092107,728
2025-09-10,Tirupati Sunflower Oil,154239,102
2025-09-10,Tirupati Groundnut Oil,207950,138
2025-09-10,Tirupati Soybean Oil,398355,265
2025-09-10,Tirupati Mustard Oil,456453,304
2025-09-10,Olixir Olive Oil,223130,148
2025-09-10,Olixir Sesame Oil,491172,327
2025-09-10,Castor Oil,297712,198
2025-09-10,Refined Castor Oil,106594,71
2025-09-10,De Oiled Cake,68053,45
2025-09-11,Tirupati Cottonseed Oil,1185371,790
2025-09-11,Tirupati Sunflower Oil,310721,207
2025-09-11,Tirupati Groundnut Oil,188403,125
2025-09-11,Tirupati Soybean Oil,437234,291
2025-09-11,Tirupati Mustard Oil,62432,41
2025-09-11,Olixir Olive Oil,277555,185
2025-09-11,Olixir Sesame Oil,180298,120
2025-09-11,Castor Oil,166405,110
2025-09-11,Refined Castor Oil,66180,44
2025-09-11,De Oiled Cake,281200,187
2025-09-12,Tirupati Cottonseed Oil,284259,189
2025-09-12,Tirupati Sunflower Oil,166870,111
2025-09-12,Tirupati Groundnut Oil,133137,88
2025-09-12,Tirupati Soybean Oil,206707,137
2025-09-12,Tirupati Mustard Oil,54750,36
2025-09-12,Olixir Olive Oil,79448,52
2025-09-12,Olixir Sesame Oil,114018,76
2025-09-12,Castor Oil,166694,111
2025-09-12,Refined Castor Oil,179303,119
2025-09-12,De Oiled Cake,108470,72
2025-09-13,Tirupati Cottonseed Oil,674226,449
2025-09-13,Tirupati Sunflower Oil,319421,212
2025-09-13,Tirupati Groundnut Oil,280522,187
2025-09-13,Tirupati Soybean Oil,374198,249
2025-09-13,Tirupati Mustard Oil,124510,83
2025-09-13,Olixir Olive Oil,198238,132
2025-09-13,Olixir Sesame Oil,354278,236
2025-09-13,Castor Oil,186670,124
2025-09-13,Refined Castor Oil,107309,71
2025-09-13,De Oiled Cake,59022,39
2025-09-14,Tirupati Cottonseed Oil,602745,401
2025-09-14,Tirupati Sunflower Oil,304438,202
2025-09-14,Tirupati Groundnut Oil,165019,110
2025-09-14,Tirupati Soybean Oil,442844,295
2025-09-14,Tirupati Mustard Oil,64852,43
2025-09-14,Olixir Olive Oil,398043,265
2025-09-14,Olixir Sesame Oil,196531,131
2025-09-14,Castor Oil,310137,206
2025-09-14,Refined Castor Oil,365077,243
2025-09-14,De Oiled Cake,453484,302
2025-09-15,Tirupati Cottonseed Oil,633303,422
2025-09-15,Tirupati Sunflower Oil,236356,157
2025-09-15,Tirupati Groundnut Oil,244909,163
2025-09-15,Tirupati Soybean Oil,171090,114
2025-09-15,Tirupati Mustard Oil,477371,318
2025-09-15,Olixir Olive Oil,61908,41
2025-09-15,Olixir Sesame Oil,322605,215
2025-09-15,Castor Oil,253341,168
2025-09-15,Refined Castor Oil,115470,76
2025-09-15,De Oiled Cake,77799,51
2025-09-16,Tirupati Cottonseed Oil,1655417,1103
2025-09-16,Tirupati Sunflower Oil,435796,290
2025-09-16,Tirupati Groundnut Oil,452921,301
2025-09-16,Tirupati Soybean Oil,300293,200
2025-09-16,Tirupati Mustard Oil,397386,264
2025-09-16,Olixir Olive Oil,276769,184
2025-09-16,Olixir Sesame Oil,433006,288
2025-09-16,Castor Oil,334966,223
2025-09-16,Refined Castor Oil,358015,238
2025-09-16,De Oiled Cake,436473,290
2025-09-17,Tirupati Cottonseed Oil,575441,383
2025-09-17,Tirupati Sunflower Oil,254681,169
2025-09-17,Tirupati Groundnut Oil,120532,80
2025-09-17,Tirupati Soybean Oil,289795,193
2025-09-17,Tirupati Mustard Oil,383814,255
2025-09-17,Olixir Olive Oil,397622,265
2025-09-17,Olixir Sesame Oil,188035,125
2025-09-17,Castor Oil,421417,280
2025-09-17,Refined Castor Oil,290394,193
2025-09-17,De Oiled Cake,231615,154
2025-09-18,Tirupati Cottonseed Oil,970224,646
2025-09-18,Tirupati Sunflower Oil,475228,316
2025-09-18,Tirupati Groundnut Oil,108933,72
2025-09-18,Tirupati Soybean Oil,84205,56
2025-09-18,Tirupati Mustard Oil,384218,256
2025-09-18,Olixir Olive Oil,393837,262
2025-09-18,Olixir Sesame Oil,135571,90
2025-09-18,Castor Oil,358506,239
2025-09-18,Refined Castor Oil,144610,96
2025-09-18,De Oiled Cake,98453,65
2025-09-19,Tirupati Cottonseed Oil,737363,491
2025-09-19,Tirupati Sunflower Oil,271498,180
2025-09-19,Tirupati Groundnut Oil,140423,93
2025-09-19,Tirupati Soybean Oil,243650,162
2025-09-19,Tirupati Mustard Oil,81727,54
2025-09-19,Olixir Olive Oil,469497,312
2025-09-19,Olixir Sesame Oil,186205,124
