return_period,doc_type,invoice_no,invoice_date,counterparty_id,counterparty_name,gstin,taxable_value,cgst_amount,sgst_amount,igst_amount,total_tax_amount,gstr2b_status,mismatch_flag,mismatch_reason
2025-05,Purchase,P-202505-V002-02,2025-05-06,V002,Kathiawar Peanut Processors,24AAACK2222B1Z2,244522.2,22007.0,22007.0,0.0,44014.0,Matched,0,
2025-05,Purchase,P-202505-V003-03,2025-05-07,V003,Healthy Bran Oils Pvt Ltd,27AAACH3333C1Z3,157232.44,0.0,0.0,28301.84,28301.84,Matched,0,
2025-05,Purchase,P-202505-V006-04,2025-05-08,V006,Industrial Chemicals Feedstock Co,24AAACI6666F1Z6,633281.08,56995.3,56995.3,0.0,113990.6,Matched,0,
2025-05,Purchase,P-202505-V007-05,2025-05-09,V007,Rajkot Agro Milling Associates,24AAACR7777G1Z7,45346.8,4081.21,4081.21,0.0,8162.42,Matched,0,
2025-05,Purchase,P-202505-V004-06,2025-05-10,V004,Shakti Packaging Industries,27AAACS4444D1Z4,136358.14,0.0,0.0,24544.46,24544.46,Matched,0,
2025-05,Purchase,P-202505-V005-07,2025-05-11,V005,Hari Om Transport Services,24AAACH5555E1Z5,74377.17,0.0,0.0,13387.89,13387.89,Matched,0,
2025-06,Purchase,P-202506-V001-01,2025-06-05,V001,Gujarat Agro Seeds Pvt Ltd,24AAACG1111A1Z1,550844.11,49575.97,49575.97,0.0,99151.94,Matched,0,
2025-06,Purchase,P-202506-V002-02,2025-06-06,V002,Kathiawar Peanut Processors,24AAACK2222B1Z2,235027.46,21152.47,21152.47,0.0,42304.94,Matched,0,
2025-06,Purchase,P-202506-V003-03,2025-06-07,V003,Healthy Bran Oils Pvt Ltd,27AAACH3333C1Z3,155311.06,0.0,0.0,27955.99,27955.99,Matched,0,
2025-06,Purchase,P-202506-V006-04,2025-06-08,V006,Industrial Chemicals Feedstock Co,24AAACI6666F1Z6,629395.92,56645.63,56645.63,0.0,113291.26,Matched,0,
2025-06,Purchase,P-202506-V007-05,2025-06-09,V007,Rajkot Agro Milling Associates,24AAACR7777G1Z7,47297.2,4256.75,4256.75,0.0,8513.5,Matched,0,
2025-06,Purchase,P-202506-V004-06,2025-06-10,V004,Shakti Packaging Industries,27AAACS4444D1Z4,135031.67,0.0,0.0,24305.7,24305.7,Matched,0,
2025-06,Purchase,P-202506-V005-07,2025-06-11,V005,Hari Om Transport Services,24AAACH5555E1Z5,73653.64,0.0,0.0,13257.65,13257.65,Matched,0,
2025-07,Purchase,P-202507-V001-01,2025-07-05,V001,Gujarat Agro Seeds Pvt Ltd,24AAACG1111A1Z1,516083.57,46447.52,46447.52,0.0,92895.04,Matched,0,
2025-07,Purchase,P-202507-V002-02,2025-07-06,V002,Kathiawar Peanut Processors,24AAACK2222B1Z2,210835.37,18975.18,18975.18,0.0,37950.36,Matched,0,
2025-07,Purchase,P-202507-V003-03,2025-07-07,V003,Healthy Bran Oils Pvt Ltd,27AAACH3333C1Z3,146771.62,0.0,0.0,26418.89,26418.89,Matched,0,
2025-07,Purchase,P-202507-V006-04,2025-07-08,V006,Industrial Chemicals Feedstock Co,24AAACI6666F1Z6,609970.12,54897.31,54897.31,0.0,109794.62,Matched,0,
2025-07,Purchase,P-202507-V007-05,2025-07-09,V007,Rajkot Agro Milling Associates,24AAACR7777G1Z7,55586.4,5002.78,5002.78,0.0,10005.56,Matched,0,
2025-07,Purchase,P-202507-V004-06,2025-07-10,V004,Shakti Packaging Industries,27AAACS4444D1Z4,127801.02,0.0,0.0,23004.18,23004.18,Matched,0,
2025-07,Purchase,P-202507-V005-07,2025-07-11,V005,Hari Om Transport Services,24AAACH5555E1Z5,69709.65,0.0,0.0,12547.74,12547.74,Matched,0,
2025-08,Purchase,P-202508-V001-01,2025-08-05,V001,Gujarat Agro Seeds Pvt Ltd,24AAACG1111A1Z1,533564.3,48020.79,48020.79,0.0,96041.58,Rate mismatch,1,Tax rate mismatch flagged for vendor invoice
2025-08,Purchase,P-202508-V002-02,2025-08-06,V002,Kathiawar Peanut Processors,24AAACK2222B1Z2,229694.79,20672.53,20672.53,0.0,41345.06,Matched,0,
2025-08,Purchase,P-202508-V003-03,2025-08-07,V003,Healthy Bran Oils Pvt Ltd,27AAACH3333C1Z3,146558.14,0.0,0.0,26380.47,26380.47,Matched,0,
2025-08,Purchase,P-202508-V006-04,2025-08-08,V006,Industrial Chemicals Feedstock Co,24AAACI6666F1Z6,582774.0,52449.66,52449.66,0.0,104899.32,Matched,0,
2025-08,Purchase,P-202508-V007-05,2025-08-09,V007,Rajkot Agro Milling Associates,24AAACR7777G1Z7,43396.4,3905.68,3905.68,0.0,7811.36,Matched,0,
2025-08,Purchase,P-202508-V004-06,2025-08-10,V004,Shakti Packaging Industries,27AAACS4444D1Z4,127067.2,0.0,0.0,22872.1,22872.1,Matched,0,
2025-08,Purchase,P-202508-V005-07,2025-08-11,V005,Hari Om Transport Services,24AAACH5555E1Z5,69309.38,0.0,0.0,12475.69,12475.69,Matched,0,
2025-09,Purchase,P-202509-V001-01,2025-09-05,V001,Gujarat Agro Seeds Pvt Ltd,24AAACG1111A1Z1,552752.93,49747.76,49747.76,0.0,99495.52,Matched,0,
2025-09,Purchase,P-202509-V002-02,2025-09-06,V002,Kathiawar Peanut Processors,24AAACK2222B1Z2,237238.56,21351.47,21351.47,0.0,42702.94,Matched,0,
2025-09,Purchase,P-202509-V003-03,2025-09-07,V003,Healthy Bran Oils Pvt Ltd,27AAACH3333C1Z3,163423.53,0.0,0.0,29416.24,29416.24,Matched,0,
2025-09,Purchase,P-202509-V006-04,2025-09-08,V006,Industrial Chemicals Feedstock Co,24AAACI6666F1Z6,644936.56,58044.29,58044.29,0.0,116088.58,Matched,0,
2025-09,Purchase,P-202509-V007-05,2025-09-09,V007,Rajkot Agro Milling Associates,24AAACR7777G1Z7,49735.2,4476.17,4476.17,0.0,8952.34,Matched,0,
2025-09,Purchase,P-202509-V004-06,2025-09-10,V004,Shakti Packaging Industries,27AAACS4444D1Z4,136632.59,0.0,0.0,24593.87,24593.87,Matched,0,
2025-09,Purchase,P-202509-V005-07,2025-09-11,V005,Hari Om Transport Services,24AAACH5555E1Z5,74526.87,0.0,0.0,13414.84,13414.84,Matched,0,
2025-10,Purchase,P-202510-V001-01,2025-10-05,V001,Gujarat Agro Seeds Pvt Ltd,24AAACG1111A1Z1,648193.73,58337.44,58337.44,0.0,116674.88,Matched,0,
2025-10,Purchase,P-202510-V002-02,2025-10-06,V002,Kathiawar Peanut Processors,24AAACK2222B1Z2,268974.42,24207.7,24207.7,0.0,48415.4,Matched,0,
2025-10,Purchase,P-202510-V003-03,2025-10-07,V003,Healthy Bran Oils Pvt Ltd,27AAACH3333C1Z3,176019.21,0.0,0.0,31683.46,31683.46,Matched,0,
2025-10,Purchase,P-202510-V006-04,2025-10-08,V006,Industrial Chemicals Feedstock Co,24AAACI6666F1Z6,780917.16,70282.54,70282.54,0.0,140565.08,Matched,0,
2025-10,Purchase,P-202510-V007-05,2025-10-09,V007,Rajkot Agro Milling Associates,24AAACR7777G1Z7,57536.8,5178.31,5178.31,0.0,10356.62,Matched,0,
2025-10,Purchase,P-202510-V004-06,2025-10-10,V004,Shakti Packaging Industries,27AAACS4444D1Z4,159139.02,0.0,0.0,28645.02,28645.02,Matched,0,
2025-10,Purchase,P-202510-V005-07,2025-10-11,V005,Hari Om Transport Services,24AAACH5555E1Z5,86803.1,0.0,0.0,15624.56,15624.56,Matched,0,
2025-11,Purchase,P-202511-V001-01,2025-11-05,V001,Gujarat Agro Seeds Pvt Ltd,24AAACG1111A1Z1,664368.43,59793.16,59793.16,0.0,119586.32,Matched,0,
2025-11,Purchase,P-202511-V002-02,2025-11-06,V002,Kathiawar Peanut Processors,24AAACK2222B1Z2,287963.91,25916.75,25916.75,0.0,51833.5,Matched,0,
2025-11,Purchase,P-202511-V003-03,2025-11-07,V003,Healthy Bran Oils Pvt Ltd,27AAACH3333C1Z3,173030.4,0.0,0.0,31145.47,31145.47,Matched,0,
2025-11,Purchase,P-202511-V006-04,2025-11-08,V006,Industrial Chemicals Feedstock Co,24AAACI6666F1Z6,742065.56,66785.9,66785.9,0.0,133571.8,Matched,0,
2025-11,Purchase,P-202511-V007-05,2025-11-09,V007,Rajkot Agro Milling Associates,24AAACR7777G1Z7,62900.4,5661.04,5661.04,0.0,11322.08,Matched,0,
2025-11,Purchase,P-202511-V004-06,2025-11-10,V004,Shakti Packaging Industries,27AAACS4444D1Z4,159603.32,0.0,0.0,28728.6,28728.6,Matched,0,
2025-11,Purchase,P-202511-V005-07,2025-11-11,V005,Hari Om Transport Services,24AAACH5555E1Z5,87056.35,0.0,0.0,15670.14,15670.14,Matched,0,
2025-12,Purchase,P-202512-V001-01,2025-12-05,V001,Gujarat Agro Seeds Pvt Ltd,24AAACG1111A1Z1,677529.22,60977.63,60977.63,0.0,121955.26,Matched,0,
2025-12,Purchase,P-202512-V002-02,2025-12-06,V002,Kathiawar Peanut Processors,24AAACK2222B1Z2,313196.52,28187.69,28187.69,0.0,56375.38,Matched,0,
2025-12,Purchase,P-202512-V003-03,2025-12-07,V003,Healthy Bran Oils Pvt Ltd,27AAACH3333C1Z3,178687.78,0.0,0.0,32163.8,32163.8,Matched,0,
2025-12,Purchase,P-202512-V006-04,2025-12-08,V006,Industrial Chemicals Feedstock Co,24AAACI6666F1Z6,753721.04,67834.89,67834.89,0.0,135669.78,Matched,0,
2025-12,Purchase,P-202512-V007-05,2025-12-09,V007,Rajkot Agro Milling Associates,24AAACR7777G1Z7,67776.4,6099.88,6099.88,0.0,12199.76,Matched,0,
2025-12,Purchase,P-202512-V004-06,2025-12-10,V004,Shakti Packaging Industries,27AAACS4444D1Z4,163897.91,0.0,0.0,29501.62,29501.62,Missing in GSTR-2B,1,Invoice missing in GSTR-2B
2025-12,Purchase,P-202512-V005-07,2025-12-11,V005,Hari Om Transport Services,24AAACH5555E1Z5,89398.86,0.0,0.0,16091.8,16091.8,Matched,0,
2026-01,Purchase,P-202601-V001-01,2026-01-05,V001,Gujarat Agro Seeds Pvt Ltd,24AAACG1111A1Z1,696524.77,62687.23,62687.23,0.0,125374.46,Matched,0,
2026-01,Purchase,P-202601-V002-02,2026-01-06,V002,Kathiawar Peanut Processors,24AAACK2222B1Z2,301259.37,27113.34,27113.34,0.0,54226.68,Matched,0,
2026-01,Purchase,P-202601-V003-03,2026-01-07,V003,Healthy Bran Oils Pvt Ltd,27AAACH3333C1Z3,189783.94,0.0,0.0,34161.11,34161.11,Matched,0,
2026-01,Purchase,P-202601-V006-04,2026-01-08,V006,Industrial Chemicals Feedstock Co,24AAACI6666F1Z6,851846.67,76666.2,76666.2,0.0,153332.4,Matched,0,
2026-01,Purchase,P-202601-V007-05,2026-01-09,V007,Rajkot Agro Milling Associates,24AAACR7777G1Z7,57254.84,5152.94,5152.94,0.0,10305.88,Matched,0,
2026-01,Purchase,P-202601-V004-06,2026-01-10,V004,Shakti Packaging Industries,27AAACS4444D1Z4,171608.38,0.0,0.0,30889.51,30889.51,Missing in GSTR-2B,1,Invoice missing in GSTR-2B
2026-01,Purchase,P-202601-V005-07,2026-01-11,V005,Hari Om Transport Services,24AAACH5555E1Z5,93604.57,0.0,0.0,16848.82,16848.82,Matched,0,
2026-02,Purchase,P-202602-V001-01,2026-02-05,V001,Gujarat Agro Seeds Pvt Ltd,24AAACG1111A1Z1,614052.57,55264.73,55264.73,0.0,110529.46,Matched,0,
2026-02,Purchase,P-202602-V002-02,2026-02-06,V002,Kathiawar Peanut Processors,24AAACK2222B1Z2,279364.34,25142.79,25142.79,0.0,50285.58,Matched,0,
2026-02,Purchase,P-202602-V003-03,2026-02-07,V003,Healthy Bran Oils Pvt Ltd,27AAACH3333C1Z3,175697.11,0.0,0.0,31625.48,31625.48,Matched,0,
2026-02,Purchase,P-202602-V006-04,2026-02-08,V006,Industrial Chemicals Feedstock Co,24AAACI6666F1Z6,758991.34,68309.22,68309.22,0.0,136618.44,Matched,0,
2026-02,Purchase,P-202602-V007-05,2026-02-09,V007,Rajkot Agro Milling Associates,24AAACR7777G1Z7,52694.72,4742.52,4742.52,0.0,9485.04,Matched,0,
2026-02,Purchase,P-202602-V004-06,2026-02-10,V004,Shakti Packaging Industries,27AAACS4444D1Z4,154667.33,0.0,0.0,27840.12,27840.12,Matched,0,
2026-02,Purchase,P-202602-V005-07,2026-02-11,V005,Hari Om Transport Services,24AAACH5555E1Z5,84364.0,0.0,0.0,15185.52,15185.52,IGST mismatch,1,IGST mismatch with purchase register
