InvoiceID,Customer,Amount_INR,DaysOverdue,Status
INV-18822,Rajasthan Traders,13981,7,Pending
INV-18823,Rajasthan Traders,32804,68,Pending
INV-18824,Gujarat Supermarkets,26705,4,Pending
INV-18825,Mumbai Fresh Mart,28574,20,Pending
INV-18826,Gujarat Supermarkets,65098,7,Pending
INV-18827,Mumbai Fresh Mart,37690,120,Pending
INV-18828,Mumbai Fresh Mart,73478,11,Pending
INV-18829,Rajasthan Traders,37194,113,Pending
INV-18830,Punjab Distributors,39351,92,Pending
INV-18831,Delhi Mega Stores,67746,74,Pending
INV-18832,Delhi Mega Stores,13056,50,Pending
INV-18833,Mumbai Fresh Mart,40211,79,Pending
INV-18834,Rajasthan Traders,93233,86,Pending
INV-18835,Gujarat Supermarkets,30359,62,Pending
INV-18836,Delhi Mega Stores,31923,63,Pending
INV-18837,Delhi Mega Stores,53451,90,Pending
INV-18838,Gujarat Supermarkets,16660,119,Pending
INV-18839,Mumbai Fresh Mart,30572,15,Pending
INV-18840,Mumbai Fresh Mart,12652,44,Pending
INV-18841,Rajasthan Traders,19550,96,Pending
INV-18842,Delhi Mega Stores,84171,74,Pending
INV-18843,Rajasthan Traders,28637,28,Pending
INV-18844,Mumbai Fresh Mart,97725,116,Pending
INV-18845,Gujarat Supermarkets,59075,64,Pending
INV-18846,Delhi Mega Stores,87004,59,Pending
INV-18847,Delhi Mega Stores,83839,117,Pending
INV-18848,Gujarat Supermarkets,41040,7,Pending
INV-18849,Mumbai Fresh Mart,427669,-6,Paid
INV-18850,Gujarat Supermarkets,62822,77,Pending
INV-18851,Delhi Mega Stores,10061,109,Pending
INV-18852,Punjab Distributors,35394,34,Pending
INV-18853,Punjab Distributors,80580,91,Pending
INV-18854,Delhi Mega Stores,97089,53,Pending
INV-18855,Gujarat Supermarkets,63975,94,Pending
INV-18856,Gujarat Supermarkets,84251,41,Pending
INV-18857,Mumbai Fresh Mart,70472,68,Pending
INV-18858,Gujarat Supermarkets,80766,112,Pending
INV-18859,Punjab Distributors,80901,24,Pending
INV-18860,Mumbai Fresh Mart,33600,89,Pending
INV-18861,Mumbai Fresh Mart,65544,87,Pending
INV-18862,Rajasthan Traders,24033,22,Pending
INV-18863,Punjab Distributors,80782,102,Pending
INV-18864,Rajasthan Traders,54357,41,Pending
INV-18865,Delhi Mega Stores,83532,31,Pending
INV-18866,Rajasthan Traders,88558,24,Pending
INV-18867,Delhi Mega Stores,65656,58,Pending
INV-18868,Punjab Distributors,16927,76,Pending
INV-18869,Delhi Mega Stores,65096,111,Pending
INV-18870,Delhi Mega Stores,18405,7,Pending
INV-18871,Rajasthan Traders,98465,71,Pending
INV-18872,Gujarat Supermarkets,31614,110,Pending
INV-18873,Rajasthan Traders,76365,15,Pending
INV-18874,Delhi Mega Stores,99730,29,Pending
INV-18875,Mumbai Fresh Mart,40463,54,Pending
INV-18876,Punjab Distributors,79783,72,Pending
INV-18877,Rajasthan Traders,13228,89,Pending
INV-18878,Delhi Mega Stores,53412,114,Pending
INV-18879,Gujarat Supermarkets,16876,18,Pending
INV-18880,Mumbai Fresh Mart,27680,107,Pending
INV-18881,Rajasthan Traders,49975,71,Pending
INV-18882,Punjab Distributors,14243,112,Pending
INV-18883,Punjab Distributors,25727,32,Pending
INV-18884,Gujarat Supermarkets,444129,-5,Paid
INV-18885,Delhi Mega Stores,73545,88,Pending
INV-18886,Gujarat Supermarkets,12661,27,Pending
INV-18887,Rajasthan Traders,49153,106,Pending
INV-18888,Gujarat Supermarkets,20066,99,Pending
INV-18889,Rajasthan Traders,99558,84,Pending
INV-18890,Delhi Mega Stores,84463,14,Pending
INV-18891,Mumbai Fresh Mart,88074,22,Pending
INV-18892,Mumbai Fresh Mart,49677,49,Pending
INV-18893,Mumbai Fresh Mart,63085,52,Pending
INV-18894,Mumbai Fresh Mart,67131,107,Pending
INV-18895,Delhi Mega Stores,18998,75,Pending
INV-18896,Punjab Distributors,97690,58,Pending
INV-18897,Mumbai Fresh Mart,497249,-1,Paid
INV-18898,Rajasthan Traders,73631,88,Pending
INV-18899,Punjab Distributors,55233,53,Pending
INV-18900,Punjab Distributors,98667,12,Pending
INV-18901,Gujarat Supermarkets,88998,42,Pending
INV-18902,Gujarat Supermarkets,85765,19,Pending
INV-18903,Rajasthan Traders,38247,65,Pending
INV-18904,Delhi Mega Stores,66780,57,Pending
INV-18905,Mumbai Fresh Mart,85575,66,Pending
INV-18906,Punjab Distributors,52431,104,Pending
INV-18907,Delhi Mega Stores,58864,31,Pending
INV-18908,Punjab Distributors,96188,-6,Paid
INV-18909,Delhi Mega Stores,43073,86,Pending
INV-18910,Rajasthan Traders,95227,95,Pending
INV-18911,Gujarat Supermarkets,60491,21,Pending
INV-18912,Gujarat Supermarkets,77929,99,Pending
INV-18913,Punjab Distributors,18945,35,Pending
INV-18914,Mumbai Fresh Mart,53374,56,Pending
INV-18915,Mumbai Fresh Mart,77174,88,Pending
INV-18916,Mumbai Fresh Mart,54419,115,Pending
INV-18917,Mumbai Fresh Mart,87135,41,Pending
INV-18918,Punjab Distributors,48380,66,Pending
INV-18919,Gujarat Supermarkets,17209,10,Pending
INV-18920,Mumbai Fresh Mart,63450,79,Pending
INV-18921,Delhi Mega Stores,42017,98,Pending
INV-18922,Punjab Distributors,47742,80,Pending
INV-18923,Delhi Mega Stores,20630,29,Pending
INV-18924,Gujarat Supermarkets,17410,74,Pending
INV-18925,Gujarat Supermarkets,357092,-1,Paid
INV-18926,Gujarat Supermarkets,34982,45,Pending
INV-18927,Delhi Mega Stores,73893,20,Pending
INV-18928,Punjab Distributors,35856,89,Pending
INV-18929,Gujarat Supermarkets,39011,51,Pending
INV-18930,Mumbai Fresh Mart,48065,119,Pending
INV-18931,Rajasthan Traders,18435,117,Pending
INV-18932,Punjab Distributors,24460,-7,Paid
INV-18933,Delhi Mega Stores,53419,8,Pending
INV-18934,Delhi Mega Stores,51304,44,Pending
INV-18935,Punjab Distributors,50146,99,Pending
INV-18936,Punjab Distributors,10434,23,Pending
INV-18937,Rajasthan Traders,59971,120,Pending
INV-18938,Rajasthan Traders,51478,104,Pending
INV-18939,Punjab Distributors,80671,37,Pending
INV-18940,Delhi Mega Stores,33888,116,Pending
INV-18941,Gujarat Supermarkets,73146,33,Pending
INV-18942,Punjab Distributors,80602,4,Pending
INV-18943,Mumbai Fresh Mart,11144,104,Pending
INV-18944,Punjab Distributors,92738,84,Pending
INV-18945,Mumbai Fresh Mart,39442,55,Pending
INV-18946,Punjab Distributors,44295,49,Pending
INV-18947,Punjab Distributors,89291,32,Pending
INV-18948,Delhi Mega Stores,59921,11,Pending
INV-18949,Rajasthan Traders,19645,89,Pending
INV-18950,Gujarat Supermarkets,83564,63,Pending
INV-18951,Mumbai Fresh Mart,90910,5,Pending
INV-18952,Punjab Distributors,83055,49,Pending
INV-18953,Rajasthan Traders,18227,2,Pending
INV-18954,Rajasthan Traders,23285,111,Pending
INV-18955,Delhi Mega Stores,43926,9,Pending
INV-18956,Punjab Distributors,61292,119,Pending
INV-18957,Punjab Distributors,47958,46,Pending
INV-18958,Punjab Distributors,23361,5,Pending
INV-18959,Gujarat Supermarkets,54751,-10,Paid
INV-18960,Gujarat Supermarkets,37676,27,Pending
INV-18961,Rajasthan Traders,96671,110,Pending
INV-18962,Punjab Distributors,62442,90,Pending
INV-18963,Rajasthan Traders,16769,47,Pending
INV-18964,Delhi Mega Stores,70059,74,Pending
INV-18965,Rajasthan Traders,65771,36,Pending
INV-18966,Punjab Distributors,90239,119,Pending
INV-18967,Punjab Distributors,57654,41,Pending
INV-18968,Gujarat Supermarkets,38522,106,Pending
INV-18969,Punjab Distributors,31718,74,Pending
INV-18970,Punjab Distributors,34612,107,Pending
INV-18971,Delhi Mega Stores,62113,105,Pending
INV-18972,Rajasthan Traders,28278,110,Pending
INV-18973,Gujarat Supermarkets,55920,67,Pending
INV-18974,Gujarat Supermarkets,82849,7,Pending
INV-18975,Delhi Mega Stores,54090,12,Pending
INV-18976,Punjab Distributors,88555,77,Pending
INV-18977,Gujarat Supermarkets,28476,39,Pending
INV-18978,Delhi Mega Stores,24890,99,Pending
INV-18979,Gujarat Supermarkets,19923,54,Pending
INV-18980,Punjab Distributors,26013,18,Pending
INV-18981,Gujarat Supermarkets,11845,61,Pending
INV-18982,Mumbai Fresh Mart,25353,78,Pending
INV-18983,Punjab Distributors,55965,15,Pending
INV-18984,Punjab Distributors,25001,29,Pending
INV-18985,Mumbai Fresh Mart,62966,101,Pending
INV-18986,Rajasthan Traders,45743,101,Pending
INV-18987,Delhi Mega Stores,48229,117,Pending
INV-18988,Gujarat Supermarkets,13675,114,Pending
INV-18989,Mumbai Fresh Mart,79885,88,Pending
INV-18990,Delhi Mega Stores,38599,101,Pending
INV-18991,Delhi Mega Stores,43732,112,Pending
INV-18992,Delhi Mega Stores,40203,108,Pending
INV-18993,Punjab Distributors,83427,62,Pending
INV-18994,Punjab Distributors,93261,28,Pending
INV-18995,Delhi Mega Stores,33476,11,Pending
INV-18996,Rajasthan Traders,87715,13,Pending
INV-18997,Rajasthan Traders,51826,113,Pending
INV-18998,Gujarat Supermarkets,72736,97,Pending
INV-18999,Delhi Mega Stores,96110,69,Pending
INV-19000,Rajasthan Traders,66667,41,Pending
INV-19001,Gujarat Supermarkets,11412,3,Pending
INV-19002,Rajasthan Traders,65552,48,Pending
INV-19003,Punjab Distributors,66216,44,Pending
INV-19004,Mumbai Fresh Mart,69630,39,Pending
INV-19005,Mumbai Fresh Mart,55398,64,Pending
INV-19006,Rajasthan Traders,73629,115,Pending
INV-19007,Rajasthan Traders,70089,74,Pending
INV-19008,Punjab Distributors,83074,106,Pending
INV-19009,Delhi Mega Stores,26840,34,Pending
INV-19010,Mumbai Fresh Mart,63573,77,Pending
INV-19011,Punjab Distributors,46704,51,Pending
INV-19012,Mumbai Fresh Mart,43241,27,Pending
INV-19013,Mumbai Fresh Mart,46616,9,Pending
INV-19014,Gujarat Supermarkets,54371,102,Pending
INV-19015,Rajasthan Traders,400124,-2,Paid
INV-19016,Delhi Mega Stores,89640,105,Pending
INV-19017,Delhi Mega Stores,18648,36,Pending
INV-19018,Punjab Distributors,15984,105,Pending
INV-19019,Punjab Distributors,77173,38,Pending
INV-19020,Delhi Mega Stores,45144,20,Pending
INV-19021,Punjab Distributors,31953,39,Pending
INV-19022,Mumbai Fresh Mart,24713,73,Pending
INV-19023,Gujarat Supermarkets,52252,20,Pending
INV-19024,Punjab Distributors,17942,75,Pending
INV-19025,Mumbai Fresh Mart,29955,110,Pending
INV-19026,Punjab Distributors,31154,91,Pending
INV-19027,Mumbai Fresh Mart,25606,55,Pending
INV-19028,Delhi Mega Stores,13547,73,Pending
INV-19029,Rajasthan Traders,76198,97,Pending
INV-19030,Punjab Distributors,81391,89,Pending
INV-19031,Delhi Mega Stores,57851,25,Pending
INV-19032,Gujarat Supermarkets,48075,7,Pending
INV-19033,Punjab Distributors,94970,-8,Paid
INV-19034,Mumbai Fresh Mart,61173,35,Pending
INV-19035,Rajasthan Traders,63997,113,Pending
INV-19036,Rajasthan Traders,45877,85,Pending
INV-19037,Delhi Mega Stores,86349,16,Pending
INV-19038,Delhi Mega Stores,448653,-7,Paid
INV-19039,Gujarat Supermarkets,93899,105,Pending
INV-19040,Mumbai Fresh Mart,32286,10,Pending
INV-19041,Punjab Distributors,40418,64,Pending
INV-19042,Delhi Mega Stores,47906,5,Pending
INV-19043,Punjab Distributors,98221,70,Pending
INV-19044,Punjab Distributors,96565,91,Pending
INV-19045,Delhi Mega Stores,26571,10,Pending
INV-19046,Rajasthan Traders,21175,77,Pending
INV-19047,Mumbai Fresh Mart,56194,105,Pending
INV-19048,Gujarat Supermarkets,56622,25,Pending
INV-19049,Delhi Mega Stores,203537,-9,Paid
INV-19050,Gujarat Supermarkets,41399,19,Pending
INV-19051,Punjab Distributors,76150,119,Pending
INV-19052,Punjab Distributors,31822,1,Pending
INV-19053,Gujarat Supermarkets,30133,63,Pending
INV-19054,Gujarat Supermarkets,341701,-2,Paid
INV-19055,Rajasthan Traders,72964,111,Pending
INV-19056,Punjab Distributors,81233,82,Pending
INV-19057,Mumbai Fresh Mart,30373,48,Pending
INV-19058,Punjab Distributors,51301,38,Pending
INV-19059,Rajasthan Traders,400669,-5,Paid
INV-19060,Punjab Distributors,45533,50,Pending
INV-19061,Gujarat Supermarkets,80118,56,Pending
INV-19062,Mumbai Fresh Mart,26125,76,Pending
INV-19063,Rajasthan Traders,94575,90,Pending
INV-19064,Delhi Mega Stores,60963,44,Pending
INV-19065,Rajasthan Traders,73396,94,Pending
INV-19066,Rajasthan Traders,33468,-5,Paid
INV-19067,Mumbai Fresh Mart,87201,113,Pending
INV-19068,Mumbai Fresh Mart,41211,50,Pending
INV-19069,Rajasthan Traders,77948,96,Pending
INV-19070,Delhi Mega Stores,37505,104,Pending
INV-19071,Rajasthan Traders,83345,67,Pending
INV-19072,Rajasthan Traders,35241,82,Pending
INV-19073,Delhi Mega Stores,87396,87,Pending
INV-19074,Gujarat Supermarkets,18928,9,Pending
INV-19075,Mumbai Fresh Mart,98517,5,Pending
INV-19076,Delhi Mega Stores,99841,105,Pending
INV-19077,Mumbai Fresh Mart,17243,117,Pending
INV-19078,Punjab Distributors,89397,26,Pending
INV-19079,Gujarat Supermarkets,12474,99,Pending
INV-19080,Gujarat Supermarkets,36607,68,Pending
INV-19081,Delhi Mega Stores,70816,12,Pending
INV-19082,Mumbai Fresh Mart,35814,85,Pending
INV-19083,Mumbai Fresh Mart,41840,105,Pending
INV-19084,Rajasthan Traders,73595,2,Pending
INV-19085,Rajasthan Traders,87403,109,Pending
INV-19086,Delhi Mega Stores,96264,73,Pending
INV-19087,Mumbai Fresh Mart,35667,32,Pending
INV-19088,Gujarat Supermarkets,437275,-10,Paid
INV-19089,Mumbai Fresh Mart,10245,9,Pending
INV-19090,Punjab Distributors,41597,108,Pending
INV-19091,Delhi Mega Stores,340334,-5,Paid
INV-19092,Punjab Distributors,65220,109,Pending
INV-19093,Gujarat Supermarkets,84734,82,Pending
INV-19094,Delhi Mega Stores,80541,8,Pending
INV-19095,Gujarat Supermarkets,79437,84,Pending
INV-19096,Rajasthan Traders,94989,3,Pending
INV-19097,Gujarat Supermarkets,62425,52,Pending
INV-19098,Mumbai Fresh Mart,56663,74,Pending
INV-19099,Mumbai Fresh Mart,14801,8,Pending
INV-19100,Rajasthan Traders,39325,33,Pending
INV-19101,Rajasthan Traders,55582,91,Pending
INV-19102,Mumbai Fresh Mart,29127,55,Pending
INV-19103,Punjab Distributors,79745,32,Pending
INV-19104,Punjab Distributors,96228,-9,Paid
INV-19105,Rajasthan Traders,13821,102,Pending
INV-19106,Gujarat Supermarkets,16073,113,Pending
INV-19107,Gujarat Supermarkets,66079,76,Pending
INV-19108,Mumbai Fresh Mart,22197,23,Pending
INV-19109,Delhi Mega Stores,16928,56,Pending
INV-19110,Mumbai Fresh Mart,34474,63,Pending
INV-19111,Rajasthan Traders,36774,114,Pending
INV-19112,Rajasthan Traders,24122,73,Pending
INV-19113,Delhi Mega Stores,93938,87,Pending
INV-19114,Gujarat Supermarkets,62949,94,Pending
INV-19115,Punjab Distributors,95076,75,Pending
INV-19116,Gujarat Supermarkets,24844,81,Pending
INV-19117,Delhi Mega Stores,84132,99,Pending
INV-19118,Gujarat Supermarkets,67333,32,Pending
INV-19119,Delhi Mega Stores,16420,87,Pending
INV-19120,Delhi Mega Stores,48196,69,Pending
INV-19121,Delhi Mega Stores,383550,-1,Paid
INV-19122,Mumbai Fresh Mart,71226,25,Pending
INV-19123,Punjab Distributors,25977,19,Pending
INV-19124,Punjab Distributors,75195,49,Pending
INV-19125,Mumbai Fresh Mart,69748,60,Pending
INV-19126,Mumbai Fresh Mart,40625,29,Pending
INV-19127,Gujarat Supermarkets,86284,53,Pending
INV-19128,Rajasthan Traders,67958,59,Pending
INV-19129,Gujarat Supermarkets,29500,50,Pending
INV-19130,Rajasthan Traders,29524,116,Pending
INV-19131,Rajasthan Traders,59573,107,Pending
INV-19132,Gujarat Supermarkets,56055,51,Pending
INV-19133,Gujarat Supermarkets,73764,106,Pending
INV-19134,Mumbai Fresh Mart,50711,118,Pending
INV-19135,Rajasthan Traders,60325,29,Pending
INV-19136,Gujarat Supermarkets,72609,116,Pending
INV-19137,Rajasthan Traders,34425,58,Pending
INV-19138,Delhi Mega Stores,98192,95,Pending
INV-19139,Delhi Mega Stores,222559,-5,Paid
INV-19140,Rajasthan Traders,98570,33,Pending
INV-19141,Mumbai Fresh Mart,51480,21,Pending
INV-19142,Punjab Distributors,36411,65,Pending
INV-19143,Punjab Distributors,58549,46,Pending
INV-19144,Rajasthan Traders,83445,25,Pending
INV-19145,Mumbai Fresh Mart,74130,58,Pending
INV-19146,Rajasthan Traders,30631,112,Pending
INV-19147,Mumbai Fresh Mart,46673,14,Pending
INV-19148,Gujarat Supermarkets,33670,58,Pending
INV-19149,Punjab Distributors,81510,6,Pending
INV-19150,Rajasthan Traders,14198,81,Pending
INV-19151,Mumbai Fresh Mart,92641,11,Pending
INV-19152,Rajasthan Traders,84656,69,Pending
INV-19153,Mumbai Fresh Mart,82999,1,Pending
INV-19154,Rajasthan Traders,94939,58,Pending
INV-19155,Gujarat Supermarkets,86527,1,Pending
INV-19156,Punjab Distributors,20558,63,Pending
INV-19157,Delhi Mega Stores,16263,63,Pending
INV-19158,Gujarat Supermarkets,36115,117,Pending
INV-19159,Gujarat Supermarkets,81203,-7,Paid
INV-19160,Punjab Distributors,92531,96,Pending
INV-19161,Gujarat Supermarkets,42674,48,Pending
INV-19162,Rajasthan Traders,53268,60,Pending
INV-19163,Mumbai Fresh Mart,94419,36,Pending
INV-19164,Rajasthan Traders,12914,62,Pending
INV-19165,Gujarat Supermarkets,40542,60,Pending
INV-19166,Delhi Mega Stores,24212,100,Pending
INV-19167,Mumbai Fresh Mart,22794,-1,Paid
INV-19168,Delhi Mega Stores,67074,25,Pending
INV-19169,Rajasthan Traders,32127,91,Pending
INV-19170,Rajasthan Traders,16838,117,Pending
INV-19171,Mumbai Fresh Mart,69449,87,Pending
INV-19172,Mumbai Fresh Mart,90767,98,Pending
INV-19173,Rajasthan Traders,62076,87,Pending
INV-19174,Rajasthan Traders,70469,106,Pending
INV-19175,Mumbai Fresh Mart,98276,102,Pending
INV-19176,Delhi Mega Stores,149896,-8,Paid
INV-19177,Delhi Mega Stores,18291,49,Pending
INV-19178,Rajasthan Traders,65022,69,Pending
INV-19179,Mumbai Fresh Mart,57439,88,Pending
INV-19180,Punjab Distributors,23264,44,Pending
INV-19181,Rajasthan Traders,59066,13,Pending
INV-19182,Delhi Mega Stores,85752,86,Pending
INV-19183,Punjab Distributors,66973,19,Pending
INV-19184,Gujarat Supermarkets,40549,97,Pending
INV-19185,Rajasthan Traders,64860,30,Pending
INV-19186,Rajasthan Traders,71433,102,Pending
INV-19187,Mumbai Fresh Mart,209448,-6,Paid
INV-19188,Punjab Distributors,54817,90,Pending
INV-19189,Rajasthan Traders,52121,83,Pending
INV-19190,Mumbai Fresh Mart,28100,84,Pending
INV-19191,Rajasthan Traders,79626,100,Pending
INV-19192,Gujarat Supermarkets,75182,104,Pending
INV-19193,Gujarat Supermarkets,67844,108,Pending
INV-19194,Punjab Distributors,36265,99,Pending
INV-19195,Punjab Distributors,40345,16,Pending
INV-19196,Gujarat Supermarkets,86237,75,Pending
INV-19197,Delhi Mega Stores,60884,72,Pending
INV-19198,Mumbai Fresh Mart,54106,116,Pending
INV-19199,Mumbai Fresh Mart,96321,96,Pending
INV-19200,Mumbai Fresh Mart,67700,5,Pending
INV-19201,Gujarat Supermarkets,12056,113,Pending
INV-19202,Gujarat Supermarkets,412962,-7,Paid
INV-19203,Rajasthan Traders,95308,54,Pending
INV-19204,Rajasthan Traders,97033,46,Pending
INV-19205,Rajasthan Traders,52078,98,Pending
INV-19206,Delhi Mega Stores,46632,22,Pending
INV-19207,Gujarat Supermarkets,426464,-3,Paid
INV-19208,Delhi Mega Stores,77672,87,Pending
INV-19209,Rajasthan Traders,28311,78,Pending
INV-19210,Rajasthan Traders,37315,6,Pending
INV-19211,Mumbai Fresh Mart,68892,32,Pending
INV-19212,Delhi Mega Stores,14034,46,Pending
INV-19213,Punjab Distributors,64054,69,Pending
INV-19214,Delhi Mega Stores,61000,-8,Paid
INV-19215,Rajasthan Traders,73444,24,Pending
INV-19216,Mumbai Fresh Mart,11167,3,Pending
INV-19217,Mumbai Fresh Mart,87196,86,Pending
INV-19218,Gujarat Supermarkets,56902,25,Pending
INV-19219,Mumbai Fresh Mart,70488,52,Pending
INV-19220,Delhi Mega Stores,20152,30,Pending
INV-19221,Delhi Mega Stores,32124,109,Pending
INV-19222,Delhi Mega Stores,10668,21,Pending
INV-19223,Gujarat Supermarkets,74625,36,Pending
INV-19224,Gujarat Supermarkets,32798,67,Pending
INV-19225,Mumbai Fresh Mart,24550,39,Pending
INV-19226,Gujarat Supermarkets,72694,101,Pending
INV-19227,Rajasthan Traders,19790,56,Pending
INV-19228,Punjab Distributors,29606,111,Pending
INV-19229,Gujarat Supermarkets,53636,9,Pending
INV-19230,Gujarat Supermarkets,78998,68,Pending
INV-19231,Delhi Mega Stores,28355,103,Pending
INV-19232,Delhi Mega Stores,97233,57,Pending
INV-19233,Punjab Distributors,15423,83,Pending
INV-19234,Gujarat Supermarkets,11595,75,Pending
INV-19235,Punjab Distributors,11149,33,Pending
INV-19236,Rajasthan Traders,90658,22,Pending
INV-19237,Delhi Mega Stores,54905,114,Pending
INV-19238,Rajasthan Traders,56064,42,Pending
INV-19239,Gujarat Supermarkets,47436,25,Pending
INV-19240,Gujarat Supermarkets,94061,68,Pending
INV-19241,Rajasthan Traders,78192,-9,Paid
INV-19242,Rajasthan Traders,65299,30,Pending
INV-19243,Gujarat Supermarkets,55880,72,Pending
INV-19244,Rajasthan Traders,50095,100,Pending
INV-19245,Rajasthan Traders,81005,98,Pending
INV-19246,Punjab Distributors,73716,110,Pending
INV-19247,Punjab Distributors,51086,54,Pending
INV-19248,Gujarat Supermarkets,65298,100,Pending
INV-19249,Punjab Distributors,54703,62,Pending
INV-19250,Delhi Mega Stores,99658,8,Pending
INV-19251,Mumbai Fresh Mart,69791,92,Pending
INV-19252,Delhi Mega Stores,48640,90,Pending
INV-19253,Gujarat Supermarkets,12686,33,Pending
INV-19254,Gujarat Supermarkets,41274,95,Pending
INV-19255,Rajasthan Traders,51412,64,Pending
INV-19256,Rajasthan Traders,40749,107,Pending
INV-19257,Rajasthan Traders,77009,87,Pending
INV-19258,Punjab Distributors,92845,101,Pending
INV-19259,Punjab Distributors,89326,2,Pending
INV-19260,Gujarat Supermarkets,26457,24,Pending
INV-19261,Rajasthan Traders,31341,98,Pending
INV-19262,Mumbai Fresh Mart,25648,-4,Paid
INV-19263,Rajasthan Traders,99808,75,Pending
INV-19264,Rajasthan Traders,48118,60,Pending
